"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSSSCG00000013736",3557.57903841717,-0.33651534774013,0.0936217513280946,-3.59441415019916,0.0003251223244254,0.0023513814352139
"ENSSSCG00000013839",13.736081641453,0.0729926078920494,0.242433356794731,0.301083187796853,0.76335106075815,0.861319179648146
"ENSSSCG00000013773",57.1941881088034,-0.0471801371274297,0.0865464960773749,-0.54514208276265,0.585655801432028,0.734187706736036
"ENSSSCG00000013772",4.40649366479171,-0.473224840942162,0.385762512245305,-1.22672583758279,0.219925653153825,0.384011482816086
"ENSSSCG00000013771",1697.20510809613,-0.105529308850222,0.0718881488874474,-1.46796531115922,0.142113645781008,0.282377352940441
"ENSSSCG00000033298",295.097608824787,-0.0586229114854033,0.106877702963669,-0.548504597870438,0.583345473047346,0.732162572096226
"ENSSSCG00000013758",64.6425734720397,-0.116925336894918,0.0756118305590908,-1.54638944766111,0.1220105410938,0.252928344429614
"ENSSSCG00000013757",624.98040574724,0.025710405454007,0.0564388044196766,0.455544828037559,0.648717324858792,0.782188286836606
"ENSSSCG00000013756",101.8790881598,-0.148401364179003,0.081816281706504,-1.81383657486852,0.0697028897513969,0.167332072182901
"ENSSSCG00000013755",143.64203759219,0.164941999354305,0.0715836284941389,2.30418606634071,0.0212122010289976,0.0680742309072624
"ENSSSCG00000013769",14.4417964967195,0.172890455360954,0.177375845995561,0.974712506038058,0.329702887719023,0.508460219493653
"ENSSSCG00000013665",0.0167977276219711,0.0713900698499175,2.93830572437454,0.0242963382801543,0.980616233899444,NA
"ENSSSCG00000013836",434.302789322572,-0.149550309902397,0.0715336625502971,-2.0906284477919,0.0365613835861937,0.103569030424793
"ENSSSCG00000054624",0,NA,NA,NA,NA,NA
"ENSSSCG00000058941",0,NA,NA,NA,NA,NA
"ENSSSCG00000032765",0.0222230498455796,-0.142340222163369,2.93830572437454,-0.0484429584650072,0.961363223569284,NA
"ENSSSCG00000013838",447.416233241227,-0.0127703521316992,0.0612643729764931,-0.208446630745722,0.834880249781292,0.905780821611299
"ENSSSCG00000013837",636.613767923059,-0.039741119505912,0.0586788292527924,-0.677265037697063,0.498237809402111,0.662123121775151
"ENSSSCG00000022227",1320.42070461446,0.0061427582932004,0.0564820502386238,0.108755936925955,0.913396073678446,0.952482417080652
"ENSSSCG00000013830",606.740350857719,-0.147697327149859,0.0897173359425247,-1.6462518151952,0.0997119254002671,0.218186273406478
"ENSSSCG00000013829",139.543171464297,-0.308114115824527,0.0877540199420416,-3.51111112662446,0.000446237814946647,0.00304369159026131
"ENSSSCG00000013835",0,NA,NA,NA,NA,NA
"ENSSSCG00000013834",0.0170528497607493,0.0713900698499175,2.93830572437454,0.0242963382801543,0.980616233899444,NA
"ENSSSCG00000013833",0.0540641227452239,-0.14233929385853,2.85496467939805,-0.0498567617615994,0.960236533540326,NA
"ENSSSCG00000027903",31.0983984022924,-0.0267168233303493,0.525937887472633,-0.0507984383074883,0.959486135322364,0.979257100570389
"ENSSSCG00000013842",2.09315869813809,0.72363321937576,0.398586214545051,1.81549986670191,0.0694471264313388,0.166858140185906
"ENSSSCG00000052916",19.262301475193,0.820348613124463,0.249680585623255,3.28559231418294,0.00101768188660583,0.00595178898275256
"ENSSSCG00000027013",1020.79103143998,0.655609396402397,0.23634119809758,2.77399540020827,0.00553724611213722,0.0236001979814509
"ENSSSCG00000057525",250.883511311244,1.51534151290239,0.221652787904355,6.83655516914263,8.11201274366532e-12,6.96971601353803e-10
"ENSSSCG00000062952",538.901759785417,1.66417771375043,0.22735167081899,7.31983938255459,2.48267929266272e-13,3.03188439094444e-11
"ENSSSCG00000025754",0.586231414865068,0.57151876092442,0.628826237887664,0.908865957699619,0.363420885145241,0.540514316472703
"ENSSSCG00000062738",181.07159938331,0.0759084365152658,0.0713290387191188,1.06420103058139,0.287237640262423,0.462272716489545
"ENSSSCG00000013610",0.096213939115894,0.0713968537885899,1.91581474163308,0.0372670969885792,0.970272040058822,NA
"ENSSSCG00000052520",0.0359050975021558,0.178255446519855,2.93830572437454,0.0606660651548775,0.951625157964642,NA
"ENSSSCG00000046648",0.848401089631323,-0.810335726958846,0.514816834950652,-1.57402724997624,0.115481149739596,0.243016623214231
"ENSSSCG00000057246",1.99953923791238,-0.222898184083984,0.328147808891642,-0.679261534114305,0.496972164409052,0.661011611142436
"ENSSSCG00000013649",18.7178370763259,0.12487231507466,0.217793301730034,0.5733524129656,0.566406103918479,0.718181128852848
"ENSSSCG00000013862",90.6284552255242,-0.209394125968337,0.0603363231519214,-3.47044889429376,0.000519589208880551,0.00344311697205553
"ENSSSCG00000013861",654.639409844784,-0.0541625849551824,0.0590344585549108,-0.917474069907886,0.358894274597029,0.536372115204026
"ENSSSCG00000013860",408.774687455683,-0.0614932062047592,0.0510797857787445,-1.20386578109629,0.228641459591351,0.394749079978695
"ENSSSCG00000013859",32.3111889311131,0.0444679446452936,0.140384348895927,0.316758563151935,0.751426808096861,0.853463796121214
"ENSSSCG00000013858",6.53006426701819,-0.304500354238505,0.222029709294548,-1.37143968348195,0.170237933989872,0.321266327351362
"ENSSSCG00000013857",330.795925280923,-0.04067555921316,0.0486557277363832,-0.835987068851178,0.403162177774496,0.578431705061671
"ENSSSCG00000013655",169.824947405643,-0.269526415794011,0.137327928812038,-1.96264822549616,0.0496870629812453,0.130211456188185
"ENSSSCG00000013654",0.802994370949184,-0.241153305734459,0.511228483859605,-0.471713359775714,0.637131399900677,0.774456188088353
"ENSSSCG00000013653",6.95609601931538,0.228567016077956,0.193274232446218,1.18260470206011,0.236965848129887,0.404728206954373
"ENSSSCG00000013768",241.620183494201,-0.162670634261533,0.142619521464613,-1.14059164265178,0.254039896699257,0.424761839190367
"ENSSSCG00000013767",0.838631193147252,0.568861893440397,0.725632143990871,0.783953547470677,0.433067367835783,0.605417293065959
"ENSSSCG00000013766",35.5882148580601,-0.502179553754592,0.179256764852556,-2.80145384843718,0.00508729171755438,0.0220199984635073
"ENSSSCG00000013765",1.22093225114766,0.0968817329522305,0.46773150974493,0.207131080403506,0.835907489749828,0.906404075251967
"ENSSSCG00000045290",12.6893778649567,0.334139932329325,0.151107302408344,2.21127587485059,0.0270167389277735,0.0820336867276047
"ENSSSCG00000013764",273.570134904535,-0.141191309631084,0.10400846409687,-1.35749826571406,0.174622944138208,0.326302349284077
"ENSSSCG00000013763",208.213169365212,-0.0245304442197904,0.0698939740677122,-0.3509665110189,0.725613472572691,0.836850795450668
"ENSSSCG00000013762",17.0801801860078,-0.431404320408538,0.254921474911056,-1.6923027789599,0.0905882582543063,0.203556666516215
"ENSSSCG00000013761",422.366368913036,0.0610337748368211,0.0402376190315948,1.51683365730206,0.129308687005847,0.26375696664255
"ENSSSCG00000013760",11.6578472317193,-0.191831889255556,0.155728043865837,-1.23183907338374,0.218009204220935,0.381730627070664
"ENSSSCG00000013759",1.9887879495303,0.217269836267502,0.38973132579878,0.557486201095569,0.577195284390036,0.7270873645988
"ENSSSCG00000038911",486.999292639309,-0.365156868633869,0.168401196929536,-2.16837454419438,0.0301302008880739,0.0892801201270502
"ENSSSCG00000013856",413.612498081334,-0.0673946806542105,0.0578290581266935,-1.16541204089059,0.243852245669109,0.41278625821164
"ENSSSCG00000013855",513.772892081133,0.0504228836917679,0.0628630796615417,0.802106482266658,0.42249136560458,0.595824382736481
"ENSSSCG00000055450",0.173672900492454,-0.0354666320521965,1.29013543639705,-0.0274906269928092,0.978068415599861,NA
"ENSSSCG00000013853",3.68691901586564,0.464444908736003,0.350434379743966,1.32534059322415,0.185058211012784,0.34034729685484
"ENSSSCG00000013848",127.299470532797,-0.0705944373733575,0.0980549681696856,-0.719947583392131,0.471557269205091,0.639573507602758
"ENSSSCG00000013849",897.394802490987,-0.24466786762625,0.139129592944779,-1.75856093910487,0.0786521124353666,0.183256126494833
"ENSSSCG00000013656",385.266406571955,-0.0441453894014268,0.0646507311248191,-0.68282892758315,0.494714948245075,0.65884104237082
"ENSSSCG00000013734",257.090103249511,0.129592789453876,0.171361191102231,0.756255186021454,0.449496211152332,0.620156075193558
"ENSSSCG00000013733",0.58337903018703,-0.564331732849876,0.637157917524183,-0.885701515007002,0.375778391725085,0.553098499965601
"ENSSSCG00000038776",1923.39563405138,-0.191129664561523,0.0838920825470917,-2.27828012797554,0.0227098928650103,0.071708098622183
"ENSSSCG00000013727",658.671621380189,-0.028585236416358,0.0715240537281233,-0.399659064697535,0.68940764648124,0.812003771603446
"ENSSSCG00000013726",481.438921926811,0.0498930080719201,0.0402599561291405,1.23927129756128,0.215245044429051,0.378313480634343
"ENSSSCG00000013725",22.0523834415742,0.116032899368268,0.114855417705849,1.01025185999876,0.312374638711642,0.48956110497074
"ENSSSCG00000052605",2.10025840976695,0.597196924894981,0.37169986855614,1.60666434242977,0.108128019669356,0.231410607842724
"ENSSSCG00000013723",958.568124236573,-0.162736002289974,0.0779135235305822,-2.08867466026097,0.036737019374354,0.10391951262614
"ENSSSCG00000013721",771.75545106998,-0.109799719245738,0.0583380472264435,-1.88212880728664,0.0598185288981185,0.149744545455975
"ENSSSCG00000013722",100.524219601897,0.62033300217602,0.0882217964975188,7.03151632367254,2.04300958155394e-12,2.06560650571355e-10
"ENSSSCG00000013720",501.310230160614,-0.184814499435278,0.10133811207457,-1.82374129191672,0.0681911931417979,0.164650765348649
"ENSSSCG00000013647",1895.94321285127,-0.087802190964286,0.0635674292125249,-1.38124495597796,0.167203656338036,0.317154632957281
"ENSSSCG00000013642",1325.91734267619,0.0898019809075491,0.11388426157379,0.788537236546622,0.430382526713498,0.603111085858277
"ENSSSCG00000023667",3297.79992177845,0.151343634509154,0.092108173939768,1.64310753362803,0.100360686433024,0.219168820955897
"ENSSSCG00000028460",20.5008155027368,-0.280467920270997,0.139128041518185,-2.01589785359221,0.0438106581179581,0.118443158528123
"ENSSSCG00000013645",803.404279134647,-0.148886584595755,0.0616315615514264,-2.41575226795967,0.0157027408637313,0.0539967173295976
"ENSSSCG00000013644",318.334475181202,0.276910460602154,0.0744951996418029,3.71715844690166,0.000201476094809835,0.00159357958988467
"ENSSSCG00000013643",286.130592663453,-0.274532793314218,0.068706955914846,-3.99570596104517,6.45017519100212e-05,0.000615178928769277
"ENSSSCG00000025838",0.0174234245030357,0.0713900698499175,2.93830572437454,0.0242963382801543,0.980616233899444,NA
"ENSSSCG00000058213",0,NA,NA,NA,NA,NA
"ENSSSCG00000040763",15.1677375883838,-0.00638820390021724,0.139203208465235,-0.0458912116369261,0.963396958896658,0.981388343178923
"ENSSSCG00000048417",21.0024365707219,0.0483770496852319,0.142281974348877,0.340008282191888,0.733850290830671,0.84187366475996
"ENSSSCG00000022738",47.2908770796709,0.370713181902065,0.137151309851888,2.70295035681689,0.00687270101091905,0.0280098944498348
"ENSSSCG00000036978",0.689304019525781,0.153801150829861,0.725706897055769,0.211932877383198,0.832159400703885,0.904102846124556
"ENSSSCG00000033816",119.982171746467,0.154374947006771,0.112522643658273,1.37194561012628,0.170080370263992,0.320999239399912
"ENSSSCG00000013670",112.354929472967,-0.0239787593827048,0.0778127303188993,-0.308159851022228,0.757960701043702,0.857896493141509
"ENSSSCG00000023331",823.606847757874,-0.0637477174269746,0.0906628232575743,-0.703129630607978,0.481974968013273,0.648998243402011
"ENSSSCG00000046196",0,NA,NA,NA,NA,NA
"ENSSSCG00000013785",8.2474786941955,0.048739867362445,0.221539802675173,0.220005013879644,0.825867249858565,0.900492182729772
"ENSSSCG00000062122",0,NA,NA,NA,NA,NA
"ENSSSCG00000053203",0,NA,NA,NA,NA,NA
"ENSSSCG00000013788",4.84618705162555,0.711371133354905,0.364615216431919,1.95101877622195,0.0510548122600285,0.132925775345755
"ENSSSCG00000052059",0,NA,NA,NA,NA,NA
"ENSSSCG00000036342",18.3613625287707,0.768123997644775,0.229809433365678,3.34243893470864,0.000830456255013194,0.00506008529397164
"ENSSSCG00000029347",8.71881442272362,0.436808891317341,0.232738206308803,1.87682503120168,0.0605420785603093,0.150973308781065
"ENSSSCG00000046939",0.0989619954568378,0.285124388433821,2.54758704550679,0.111919390129063,0.910887322095256,NA
"ENSSSCG00000033388",33.9040998211742,1.03103332878324,0.129202021083083,7.98000929196176,1.46322275113129e-15,3.05389520422856e-13
"ENSSSCG00000022634",133.33447345533,0.30579171194313,0.111652963262792,2.73876933497415,0.00616696242396736,0.0257469073546199
"ENSSSCG00000021757",25.0614193362404,0.687141665500815,0.1846288586364,3.72174572586206,0.000197850202918068,0.00156986254943195
"ENSSSCG00000057753",18.4859760308551,0.701110102285453,0.252960766443524,2.7716159788043,0.00557787978723934,0.0237436538611441
"ENSSSCG00000050273",2.01089377810681,-0.00266601163860262,0.373140679629823,-0.0071447895770771,0.994299331207613,0.997188433016643
"ENSSSCG00000041142",7.39121719741191,0.449647865273285,0.223933257545812,2.0079548263674,0.0446480922438497,0.120071219590224
"ENSSSCG00000036520",18.2153423239041,0.0521541996054838,0.175145657957842,0.297776149369558,0.765874019264147,0.862603422212754
"ENSSSCG00000040187",63.6385907198252,0.471943343064958,0.119253351691975,3.95748493747969,7.57430620392796e-05,0.000706241434077475
"ENSSSCG00000036608",14.3036094831966,0.691395326404436,0.137781206500168,5.01806700613842,5.21939740656948e-07,1.07941236241854e-05
"ENSSSCG00000014190",994.46163235531,-0.00915412028993227,0.0941257769534298,-0.0972541272563563,0.922524584389593,0.957984212827848
"ENSSSCG00000046291",0.108944932797521,0.605726193857983,1.88740581193389,0.320930554535772,0.748263018522766,NA
"ENSSSCG00000044867",0.299684649121394,0.284613100654134,0.872753974816992,0.326109200148661,0.744341736492965,NA
"ENSSSCG00000027074",138.749869465208,0.308581310496402,0.133953080293799,2.3036522177735,0.0212421740959056,0.0681485710297972
"ENSSSCG00000013715",75.1950553520008,0.0949994765476418,0.10422021139766,0.911526423460838,0.362018069699662,0.539279640667704
"ENSSSCG00000035663",73.5594852204568,0.255147566564307,0.115362867715849,2.21169577019151,0.0269876929679712,0.0819827959826729
"ENSSSCG00000013714",0.049267349742181,-0.142339608660927,2.91140914835638,-0.0488902800698019,0.961006734981024,NA
"ENSSSCG00000048024",0,NA,NA,NA,NA,NA
"ENSSSCG00000032506",126.266501397645,0.230637566457748,0.0703323723553188,3.27925191109107,0.00104082680344189,0.0060517896538203
"ENSSSCG00000022845",1398.24307618201,0.0486319405288033,0.0808882477472158,0.601223810420312,0.547690927592381,0.703872676347941
"ENSSSCG00000013754",5.12497202362173,0.368090139462943,0.299324958337043,1.229734204284,0.21879665386611,0.382709866544159
"ENSSSCG00000014195",156.262473000973,-0.0583399891060927,0.114216027156202,-0.510786362988329,0.609500659170677,0.753091821746561
"ENSSSCG00000047042",0,NA,NA,NA,NA,NA
"ENSSSCG00000014196",0.540601284336482,-0.588458003736388,0.792039612433779,-0.742965370037712,0.457502646729031,0.627225413290541
"ENSSSCG00000044175",0.0411214122323179,0.178255446519855,2.93830572437454,0.0606660651548775,0.951625157964642,NA
"ENSSSCG00000014197",1433.83842913664,0.305323438935881,0.0791490082113536,3.85757757217334,0.000114516341075836,0.000995009822915437
"ENSSSCG00000014198",2.24265657422073,0.252698838499889,0.36029751514564,0.701361591122109,0.483077385440893,0.649715962179479
"ENSSSCG00000014199",291.897585551535,0.0175081495995247,0.0875035383636619,0.200085047152738,0.841414067552111,0.909236670423447
"ENSSSCG00000037019",3.71018935853179,0.0398408896261019,0.352625725737841,0.112983502671956,0.91004363441875,0.950645142842254
"ENSSSCG00000051485",0,NA,NA,NA,NA,NA
"ENSSSCG00000031518",3.55824083149389,-0.169249163695776,0.315248458512406,-0.536875467986199,0.591353637544136,0.738372817070225
"ENSSSCG00000014203",338.467695064565,0.0254229288048753,0.115845687597572,0.219455115957273,0.826295539907276,0.900713880392254
"ENSSSCG00000014204",369.739454593555,0.147310141139162,0.087369118644582,1.68606646632685,0.0917829980165654,0.205204806488008
"ENSSSCG00000014207",800.375644327014,0.277779319625355,0.104070172041008,2.66915403498996,0.00760425676764254,0.0303612510944604
"ENSSSCG00000022048",3237.53399612324,0.0446467561335856,0.0930803514527494,0.47965822471405,0.631470437426334,0.770394703323651
"ENSSSCG00000026230",675.913786814802,0.254271250099303,0.0587918342381415,4.32494160786607,1.52572270997445e-05,0.000182457843076335
"ENSSSCG00000029860",159.4248912617,-0.0640704316391773,0.103133532863831,-0.621237631060022,0.534443283094411,0.692896838564019
"ENSSSCG00000043710",0,NA,NA,NA,NA,NA
"ENSSSCG00000053658",1308.67377820325,-0.511237687290489,0.138590468848538,-3.68883727386194,0.000225281242114177,0.00175006021959011
"ENSSSCG00000014211",307.775205612981,-0.0289055354719362,0.099630385890176,-0.290127707663395,0.771718539327593,0.866608708071974
"ENSSSCG00000055945",0,NA,NA,NA,NA,NA
"ENSSSCG00000027225",0,NA,NA,NA,NA,NA
"ENSSSCG00000040066",0.180256367539091,-0.676663276200825,1.81331217672638,-0.373164248762958,0.709026202821781,NA
"ENSSSCG00000059928",0.0166325445473905,0.0713900698499174,2.93830572437454,0.0242963382801542,0.980616233899444,NA
"ENSSSCG00000040114",0,NA,NA,NA,NA,NA
"ENSSSCG00000014213",43.2251103454082,-0.214963748602771,0.168931035187696,-1.27249411787437,0.203197612701643,0.36335237005186
"ENSSSCG00000043398",0,NA,NA,NA,NA,NA
"ENSSSCG00000034179",0,NA,NA,NA,NA,NA
"ENSSSCG00000037353",0,NA,NA,NA,NA,NA
"ENSSSCG00000036630",0.479673455615427,0.454237569997025,0.820438666101257,0.553652075121681,0.579816979747237,0.72931961866995
"ENSSSCG00000014217",1083.03808094094,0.462701079199845,0.144589908253659,3.20009248770055,0.00137383494341355,0.00756610776676641
"ENSSSCG00000039611",0,NA,NA,NA,NA,NA
"ENSSSCG00000033305",4.28019340823252,0.0747868272333489,0.244864379657321,0.305421422821933,0.760045207724095,0.859624012058116
"ENSSSCG00000038141",50.230377762221,-0.406299403271573,0.116302173500951,-3.4934807410822,0.000476767371762234,0.00321144213166493
"ENSSSCG00000038156",998.841142229704,-0.00820152262772086,0.0678618571248701,-0.120856147697661,0.90380497655634,0.947110787671878
"ENSSSCG00000013976",0.0186723276573567,-0.142340222163369,2.93830572437454,-0.0484429584650071,0.961363223569284,NA
"ENSSSCG00000057522",147.301214091064,-0.748857349704749,0.13600228917667,-5.50621136039826,3.66638310113522e-08,1.0954824373377e-06
"ENSSSCG00000036276",0,NA,NA,NA,NA,NA
"ENSSSCG00000033912",471.4865167937,0.283859724096625,0.0620698952679802,4.57322705107026,4.80269204138437e-06,6.82677456156909e-05
"ENSSSCG00000059192",6.27713518377476,0.0624412647054914,0.196826921652042,0.317239451704058,0.751061916616161,0.853320573708225
"ENSSSCG00000034887",42.3969829305758,-0.635044425342221,0.147130448493966,-4.31619988821188,1.58738246800269e-05,0.000188587239467853
"ENSSSCG00000059454",0,NA,NA,NA,NA,NA
"ENSSSCG00000037595",184.501127494836,-0.0138008365061345,0.077942152638619,-0.177065118667205,0.85945724023567,0.920089451163283
"ENSSSCG00000036934",0,NA,NA,NA,NA,NA
"ENSSSCG00000056303",0,NA,NA,NA,NA,NA
"ENSSSCG00000035884",0,NA,NA,NA,NA,NA
"ENSSSCG00000033851",0,NA,NA,NA,NA,NA
"ENSSSCG00000030672",263.294812537225,-0.136787113367353,0.0742783514840304,-1.84154751195255,0.0655413647235012,0.159930836226203
"ENSSSCG00000014221",173.195880015184,-0.0767245806481826,0.118412144935349,-0.64794519759838,0.51702039620988,0.677814755188316
"ENSSSCG00000056110",5.94166791228408,-0.125603474456002,0.215829766651545,-0.581956216719577,0.560596172650173,0.713987740018253
"ENSSSCG00000013978",549.165683775053,-0.061152348268094,0.113450771016961,-0.539021001972313,0.589872363104242,0.737165543228905
"ENSSSCG00000014223",252.987822533498,-0.00391590400366183,0.0964650432226143,-0.0405940211380512,0.967619550670258,0.983297146873029
"ENSSSCG00000014224",283.31663080353,-0.0968709973568094,0.0796067898859367,-1.2168685296268,0.223654240998567,0.38855630049035
"ENSSSCG00000013919",1806.36786004997,-0.39629059844345,0.132654380393043,-2.98739172629865,0.00281368940885108,0.0136934214136398
"ENSSSCG00000049466",0,NA,NA,NA,NA,NA
"ENSSSCG00000057788",0.373062595164606,0.388875778411474,0.753169573251193,0.516319023261682,0.605631611929022,0.750150781734346
"ENSSSCG00000058815",5.81855665241319,-0.218122174881919,0.255023550665756,-0.855302086072037,0.392383932988691,0.568965229211981
"ENSSSCG00000044230",0.0197365418037909,0.0713900698499175,2.93830572437454,0.0242963382801543,0.980616233899444,NA
"ENSSSCG00000059396",0,NA,NA,NA,NA,NA
"ENSSSCG00000056998",0,NA,NA,NA,NA,NA
"ENSSSCG00000054209",0,NA,NA,NA,NA,NA
"ENSSSCG00000054276",0,NA,NA,NA,NA,NA
"ENSSSCG00000058903",0,NA,NA,NA,NA,NA
"ENSSSCG00000062919",0,NA,NA,NA,NA,NA
"ENSSSCG00000060138",0.0180296170252845,-0.142340222163369,2.93830572437454,-0.0484429584650072,0.961363223569284,NA
"ENSSSCG00000043847",0,NA,NA,NA,NA,NA
"ENSSSCG00000056485",0.0165754393709409,0.0713900698499174,2.93830572437454,0.0242963382801542,0.980616233899444,NA
"ENSSSCG00000062819",0,NA,NA,NA,NA,NA
"ENSSSCG00000059572",0.0138052133113097,0.0713900698499175,2.93830572437454,0.0242963382801543,0.980616233899444,NA
"ENSSSCG00000053625",0,NA,NA,NA,NA,NA
"ENSSSCG00000044646",0,NA,NA,NA,NA,NA
"ENSSSCG00000057190",0.017653852079941,0.0713900698499174,2.93830572437454,0.0242963382801542,0.980616233899444,NA
"ENSSSCG00000054395",0.820421713090056,0.205685946312186,0.647936326740296,0.3174477766156,0.750903859873921,0.853189418855555
"ENSSSCG00000052734",0.0195519659699377,-0.142340222163369,2.93830572437454,-0.0484429584650072,0.961363223569284,NA
"ENSSSCG00000048378",0.0713848371199257,0.17825767921478,2.70424468543326,0.0659177330272614,0.947443322373943,NA
"ENSSSCG00000056470",0.273771053755947,0.0714004172431269,0.918524339208501,0.0777338326218477,0.938039780980428,NA
"ENSSSCG00000046283",0.174636463649046,-0.462930827665695,1.16979562192127,-0.395736502163839,0.692299424348557,NA
"ENSSSCG00000025329",285.195827751555,0.177612108739625,0.0719477762272239,2.46862541211412,0.0135633115563676,0.0481938115099261
"ENSSSCG00000052023",0,NA,NA,NA,NA,NA
"ENSSSCG00000060568",0.173681325203961,0.712595210539328,1.41844432827197,0.502377989982486,0.615401658429704,NA
"ENSSSCG00000057940",0.136896298779379,-0.0354667660134915,1.30805257797042,-0.0271141746217279,0.97836866920431,NA
"ENSSSCG00000051889",0.754080473202885,-0.473753323806212,0.580324110773729,-0.816359884090582,0.41429433345273,0.588794424349723
"ENSSSCG00000061593",0.0174234245030357,0.0713900698499175,2.93830572437454,0.0242963382801543,0.980616233899444,NA
"ENSSSCG00000053369",0,NA,NA,NA,NA,NA
"ENSSSCG00000055299",0.0375138800620446,-0.0354748454934307,2.93830572437454,-0.0120732315902839,0.990367188933463,NA
"ENSSSCG00000056510",0,NA,NA,NA,NA,NA
"ENSSSCG00000043007",0,NA,NA,NA,NA,NA
"ENSSSCG00000027840",1448.11014237857,-0.125000620608571,0.067595843923801,-1.84923529839321,0.0644238438290004,0.157858130919554
"ENSSSCG00000059374",0,NA,NA,NA,NA,NA
"ENSSSCG00000055113",0,NA,NA,NA,NA,NA
"ENSSSCG00000041549",0,NA,NA,NA,NA,NA
"ENSSSCG00000050543",0,NA,NA,NA,NA,NA
"ENSSSCG00000042237",0,NA,NA,NA,NA,NA
"ENSSSCG00000051150",0,NA,NA,NA,NA,NA
"ENSSSCG00000044794",0.0175131164447345,0.0713900698499175,2.93830572437454,0.0242963382801543,0.980616233899444,NA
"ENSSSCG00000053765",0,NA,NA,NA,NA,NA
"ENSSSCG00000054298",0,NA,NA,NA,NA,NA
"ENSSSCG00000054861",0,NA,NA,NA,NA,NA
"ENSSSCG00000053949",0.0195519659699377,-0.142340222163369,2.93830572437454,-0.0484429584650072,0.961363223569284,NA
"ENSSSCG00000060251",0,NA,NA,NA,NA,NA
"ENSSSCG00000050595",0.701865411010192,-0.223277817333396,0.642649317734334,-0.347433368669189,0.728265768229766,0.838604653113245
"ENSSSCG00000053726",0.10388753481628,-0.356066322516997,1.89152131399535,-0.188243357282028,0.850685885776266,NA
"ENSSSCG00000042913",1.41109801277185,0.0147017041065041,0.47210890873068,0.0311404928706627,0.9751574966756,0.987678227907134
"ENSSSCG00000054025",0.104365180622901,-0.462932065374967,1.90077396911134,-0.243549245148491,0.807579941150133,NA
"ENSSSCG00000013928",139.399136253708,-0.135937047916534,0.0848110075520708,-1.60282316930469,0.108973700022462,0.232475527273245
"ENSSSCG00000059250",0.088610106432112,0.285128322408039,1.94256048493603,0.146779636783062,0.883305958075743,NA
"ENSSSCG00000039301",1218.00104994755,-0.0884907497234803,0.054625562786813,-1.61995126839851,0.105242745461815,0.226787354294948
"ENSSSCG00000057006",50.4903471080522,0.601936293635159,0.142382347464844,4.22760478635727,2.36192186830782e-05,0.000262977274091514
"ENSSSCG00000041031",0.184734514968991,-0.356064687317389,1.18093914444972,-0.301509767874875,0.763025802677277,NA
"ENSSSCG00000059912",0,NA,NA,NA,NA,NA
"ENSSSCG00000046835",0,NA,NA,NA,NA,NA
"ENSSSCG00000058695",0,NA,NA,NA,NA,NA
"ENSSSCG00000052468",2.6596737389933,0.444363645527161,0.355827267599824,1.24881841834254,0.211731495761772,0.373711452351825
"ENSSSCG00000055540",0.465095030975183,-0.13773685120371,0.736423032908888,-0.187034958235413,0.8516332238486,0.914966634865791
"ENSSSCG00000055047",0,NA,NA,NA,NA,NA
"ENSSSCG00000056968",0,NA,NA,NA,NA,NA
"ENSSSCG00000053192",0,NA,NA,NA,NA,NA
"ENSSSCG00000062124",0,NA,NA,NA,NA,NA
"ENSSSCG00000058955",0,NA,NA,NA,NA,NA
"ENSSSCG00000054513",0,NA,NA,NA,NA,NA
"ENSSSCG00000058152",0,NA,NA,NA,NA,NA
"ENSSSCG00000062580",0,NA,NA,NA,NA,NA
"ENSSSCG00000062853",0,NA,NA,NA,NA,NA
"ENSSSCG00000041901",4.5771259846445,0.887077722666584,0.389054522051197,2.28008588099601,0.0226025954451922,0.0714204593174081
"ENSSSCG00000052743",0.0381586327377611,-0.0354748454934307,2.93830572437454,-0.0120732315902839,0.990367188933463,NA
"ENSSSCG00000055150",4.71458009678645,-0.169994549565866,0.246746658417827,-0.688943674681938,0.490858713610668,0.655843328290193
"ENSSSCG00000014219",0.0858939478973569,-0.569798519791715,2.24484512517177,-0.253825314451532,0.799630515654153,NA
"ENSSSCG00000061969",0.255782428121626,-0.569974283577512,1.07887600253309,-0.528303792316516,0.597288499913523,NA
"ENSSSCG00000058265",0.271934810075152,-0.142332043887733,0.989752366666657,-0.143805712096539,0.885653892163112,NA
"ENSSSCG00000046141",0.0172936474929861,-0.142340222163369,2.93830572437454,-0.0484429584650071,0.961363223569284,NA
"ENSSSCG00000057795",0.92038534149614,-0.302045464603256,0.529786203477814,-0.570127086399117,0.568591505039162,0.719791101697417
"ENSSSCG00000013916",128.211828835012,0.195478499234796,1.04965979202922,0.186230339314888,0.852264132777052,0.915364326093879
"ENSSSCG00000060033",1.76645718787133,0.342722162655535,0.437442854519023,0.783467278331394,0.433352761610711,0.605731666993774
"ENSSSCG00000057212",1.07405908200552,0.618272756703954,0.526118577076313,1.17515857383282,0.23993128032036,0.408162385008435
"ENSSSCG00000052559",0.0221876211909328,-0.142340222163369,2.93830572437454,-0.0484429584650072,0.961363223569284,NA
"ENSSSCG00000055404",0.0174234245030357,0.0713900698499175,2.93830572437454,0.0242963382801543,0.980616233899444,NA
"ENSSSCG00000059029",0,NA,NA,NA,NA,NA
